,tweet_cleaned,subjectivity,polarity,sentiment
817,FLASHBACK in President Trump attack Carrots the turkey for refuse to concede have lose the vote on the White House,0.0,0.0,Positvie
818,MICHIGAN Detroit election worker state in affidavit that personally witness and be instruct to falsify th,0.3,0.0,Positvie
819,,0.0,0.0,Positvie
820,labour in TURMOIL Labour Party membership number have fall by around a day since Keir Starmer election as lead,0.0,0.0,Positvie
821,Dude be such an idiot the election be over and trump get smoke by Biden time for Michigan to do job and certify this election then can start campaign to vote out next,0.43333333333333335,-0.26666666666666666,Negative
822,so many of these right wing think tank guy act like be above lie about election result but organization have be lie about climate science voting right and economic for year definitely do not like when ask to think about that baby,0.39523809523809517,0.2119047619047619,Positvie
823,outrageous Congress leave town for holiday this weekend without pass covid relief but Republicans already set th,1.0,-1.0,Negative
824,last election ld pc Greens form a pact to stand down for each other lab refuse to join cite internal party ru,0.1826388888888889,-0.07013888888888889,Negative
825,never imagine would sit worried that state legislature may try to subvert election result to appease a dictator wannab,0.0,0.0,Positvie
826,seem to that when trump say if lose be rig mean the election be rig for biden vote to flip to trump,0.6875,-0.3125,Negative
827,FLASHBACK in President Trump attack Carrots the turkey for refuse to concede have lose the vote on the White House,0.0,0.0,Positvie
828,big deal union election petition file at Fulfillment Center in Alabama by potential worker in the b,0.39999999999999997,-0.03333333333333333,Negative
829,,0.0,0.0,Positvie
830,break State Elections Board in Georgia adopt new rule require county to start scan absentee ballot at least,0.42727272727272725,-0.08181818181818182,Negative
831,Most republican run in and will have be supportive of a very public scheme to steal an election by throw o,0.5288888888888889,0.3333333333333333,Positvie
832,precinct in Wayne County Michigan have voter turn out time more vote than there a,0.5,0.5,Positvie
833,Would not be nice if have the decency to stop tweet about the fraudulent election and work ass off to get COVID,1.0,0.6,Positvie
834,exactly happen can debate the impact or quibble over how to parse the word,0.25,0.25,Positvie
835,Trump request a vote recount in Georgia which will be do at taxpayer expense plus election board just extend emerg,0.0,0.0,Positvie
836,bbg Pennsylvania Republicans sue to block certification of election result,0.0,0.0,Positvie
837,work as an election judge on Nov in state everything be above board there be no way could have switch anyone vote nor would do so this crap from trump be complete bullshit and the cowardly must call out fat ass to concede,0.43333333333333335,-0.23333333333333336,Negative
838,guarantee the week after the election suddenly all those democratic governor all those democratic mayor will s,0.5,0.0,Positvie
839,trump attorney Lin Wood tell republican supporter not to back GOP candidate in the Georgia runoff election because,0.0,0.0,Positvie
840,on a call with GOP donor David Perdue and Kelly Loeffler privately describe President as a political b,0.2375,0.0,Positvie
841,Greenfield a retire foreign service officer be currently lead the State Department agency review team for the biden transiti,0.2625,-0.0625,Negative
842,FLASHBACK in President Trump attack Carrots the turkey for refuse to concede have lose the vote on the White House,0.0,0.0,Positvie
843,MICHIGAN work at the election headquarter along with other poll worker be instruct by superviso,0.375,-0.125,Negative
844,fix computer glitch turn lose Republican into a winner in Oakland County via,0.0,0.0,Positvie
845,after of Wayne County precinct be unbalanced in August DEMOCRATS on the Michigan Board of Canvassers call,0.0,0.0,Positvie
846,datum Anti Globalism Pro police message win over Hispanics via great,0.575,0.8,Positvie
847,have be hear that the GOP be purge voter in Georgia especially black woman bc fear that will lose co,0.8666666666666667,-0.3333333333333333,Negative
848,Buddy the trump legal team lose case in court since the election and most of the judge be some even be appoint could not produce evidence of fraud peace buddy,0.35,0.35,Positvie
849,seem to that when trump say if lose be rig mean the election be rig for biden vote to flip to trump,0.6875,-0.3125,Negative
850,FLASHBACK in President Trump attack Carrots the turkey for refuse to concede have lose the vote on the White House,0.0,0.0,Positvie
851,,0.0,0.0,Positvie
852,Ojalá que sea así y que le cierren sus operacione sucia George Soros arrestado en Filadelfia por interferencia electora,0.0,0.0,Positvie
853,,0.0,0.0,Positvie
854,Can acknowledge how pathetic be be even in the position where certify valid election result be an open q,0.75,-0.5,Negative
855,a critical time in the pandemic and the election have get to read this article about the election dispute explain so well,0.8,0.0,Positvie
856,almost half of Americans believe Democrats steal the Election Poll say,0.16666666666666666,-0.16666666666666666,Negative
857,tired old argument own legal team admit to federal court judge that no fraud exist the fact that will say to the public but will not say to a judge show be in fact the one try to steal the ELECTION so stoptrumpfromsteale,0.4333333333333334,0.09999999999999999,Positvie
858,if be any of these Democrat official involve in this colossal election fraud would be seek asylum in a non extr,0.8,0.3,Positvie
859,seriously Sean be go down the hypocrisy rabbit hole the people deserve a voice in the next Supreme Court Justice the people do not deserve a voice why can not the dem just accept the election result well know,0.3185185185185185,-0.16296296296296298,Negative
860,GOP leader want Wayne County audit before Michigan election result be certify just the News,0.0,0.0,Positvie
861,look forward to the election integrity fight ahead COUNT all LEGAL vote,0.2,0.2,Positvie
862,this be the mushiest op ed have ever read use a lot of word to say absolutely nothing still can not say that Joe Biden win the election there have be no election fraud Trump own administration have say so live in fear of Trump base coward,0.76,0.18727272727272726,Positvie
863,after the GOP BETRAYED President on election night now expect trump supporter to dutifully vote in the Georgia,0.0,0.0,Positvie
864,More than chief executive concern that the president refusal to accept the election result be hurt the pla,0.5,0.5,Positvie
865,Perdue skip the final debate of the election to do a superspreader rally with Trump,1.0,0.0,Positvie
866,Bill Pascrell have file legal complaint in five state seek to disbar Rudy Giuliani and other attorney who h,0.25833333333333336,-0.075,Negative
867,when the president begin to lie about the election result be ready to defend,0.5,0.2,Positvie
868,Pennsylvania court decision against be a miscarriage of justice and nakedly political again under the Con,0.1,0.0,Positvie
869,the kind of thing may expect to come out of Russia instead come out of Phoenix or more,0.7,0.55,Positvie
870,protest in Gilgit Baltistan Pak occupy Kashmir over rig of poll Imran Khan PTI have stake claim of win e,0.4,0.8,Positvie
871,what a surprise who oversee own election do this in against be,1.0,0.6,Positvie
872,as President Trump continue to fundraise off legal fight with email send since election night a reminder t,0.2,0.2,Positvie
873,President elect Joe Biden be expect to name Linda Thomas Greenfield as pick for ambassador to the source tell,0.9,0.8,Positvie
874,Rob Portman Ohio Republican say there be no evidence as of now of any widespread fraud or irregularity that would ch,0.0,0.0,Positvie
875,if be responsible for certify an election would want to read this column by two law professor refuse to Certi,0.55,0.2,Positvie
876,Ur husband seem to think have win some election pls tell the media be not wait outside to congratu,0.225,0.4,Positvie
877,opinion why Biden should stop parse word and call Trump lie an attempt coup via,0.0,0.0,Positvie
878,medium gaslighte that widespread fraud must have occur to doubt election outcome that be not the legal standard,0.1,0.1,Positvie
879,FLASHBACK in President Trump attack Carrots the turkey for refuse to concede have lose the vote on the White House,0.0,0.0,Positvie
880,during an election update press conference defend Georgia election integrity want to remind ev,0.0,0.0,Positvie
881,Mamata Banerjee Launches Government at Doorstep Scheme Poll Stunt say BJP,0.0,0.0,Positvie
882,remember prediction on american election for president,0.0,0.0,Positvie
883,Nancy Pelosi should call the House back into session and impeach Trump for election interference for Abuse of Powe,0.0,0.0,Positvie
884,Republicans the election be rig and vote do not count and the Governor of Georgia be in on also Republ,0.0,0.0,Positvie
885,why Trump election fraud claim be not show up in lawsuit challenge the result via,0.0,0.0,Positvie
886,rt join each day as pray for nation until the election crisis have resolve will be read the daily give,0.0,0.0,Positvie
887,yup the GOP be do do all this fly think day be not go to come stupid will remember this BS Will vote every election even dog catcher to get out will donate and help mobilize work tirelessly make a lifelong goal to get out,0.8333333333333334,-0.0333333333333333,Negative
888,outrageous Congress leave town for holiday this weekend without pass covid relief but Republicans already set th,1.0,-1.0,Negative
889,no NEED for DEMOCRACY nor LEGAL PROCESS,0.2,0.2,Positvie
890,Blackwell the Greatest Electoral Heist in American History via,0.5,0.5,Positvie
891,keep fighting Biden even admit to the fraud prior to the election as well know,0.0,0.0,Positvie
892,Nigerian politician before during and after election,0.0,0.0,Positvie
893,George Soros detenido por el FBI varias fuentes lo confirman Corte Pensylvania Caso Criminal N,0.55,-0.4,Negative
894,there be derisive snorting from some anti anti trumper quarter when say on election night that look like millio,0.0,0.0,Positvie
895,the only thing plan since be trump know be go to lose and plant conspiracy theory for people like to believe who be spew election fraud back then trump why because know be go to lose,0.5,0.0,Positvie
896,have get lawsuit likely to be file in Georgia on either Monday or Tuesday can not get into the detail President,1.0,0.0,Positvie
897,corporate executive and lobbyist do not belong in the administration need leader who be ground in the need of the,0.0,0.0,Positvie
898,GOP Election Board Member Mulls Blocking Certification of Michigan Election Results,0.0,0.0,Positvie
899,the takeaway from the election should not be if trump lose there must be illegal vote the takeaway SHOULD be trump l,0.5,-0.5,Negative
900,NOW Mohave County Board certify election result at special Monday meeting last AZ county to canvass by today deadlin,0.319047619047619,0.17857142857142858,Positvie
901,or no one have the right to break election law to overturn the will of the people who want to debate this,0.5357142857142857,0.2857142857142857,Positvie
902,,0.0,0.0,Positvie
903,liberal pre biden election no MORE kids in cages liberal post biden election no MORE caring about KIDS in c,0.5,-0.25,Negative
904,as President Trump continue to fundraise off legal fight with email send since election night a reminder t,0.2,0.2,Positvie
905,republican Rob Portman no proof of mass fraud that would change election result,0.0,0.0,Positvie
906,sure except do not because expect any attorney litigate a case like this to bring in an election law,0.8888888888888888,0.5,Positvie
907,speak of grift have donate to Donald Trump Election Defense Fund where the money do not even get use for election defense and go straight into Donny pocket via slush fund account when read the fine print,0.45,0.30833333333333335,Positvie
908,seem to that when trump say if lose be rig mean the election be rig for biden vote to flip to trump,0.6875,-0.3125,Negative
909,liberal pre biden election no MORE kids in cages liberal post biden election no MORE caring about KIDS in c,0.5,-0.25,Negative
910,medium gaslighte that widespread fraud must have occur to doubt election outcome that be not the legal standard,0.1,0.1,Positvie
911,get the popcorn ready Emily Murphy the head of GSA who refuse to sign off on the election to appease Trump face q,0.5,0.2,Positvie
912,except Russia do hack the election and this should not be news to a former DNI,0.0,0.0,Positvie
913,no matter how this election turn out Joe Biden will not be run the country,0.0,0.0,Positvie
914,so weird that this be all over the country but only in place Biden win and ONLY focus on the presidential portion of the election so be only diabolical enough to steal the presidency but not the senate which would make way more sense,0.7714285714285715,0.1142857142857143,Positvie
915,new Pennsylvania Republicans file an emergency request to block the certification of election result for Joe Biden,0.45454545454545453,0.13636363636363635,Positvie
916,how much longer can the VichyRepublicans kowtow to the corrupt and seditious pos,0.6,-0.15,Negative
917,republicans really believe that would rig the election and then choose JOE BIDEN,0.2,0.2,Positvie
918,bar any evidence to the contrary the election be hold freely fairly and openly with bipartisan observation and the election result should be certify today,0.7,0.35,Positvie
919,George Soros arrest in Philadelph,0.0,-0.05,Negative
920,all this fraud why do judge keep dismiss claim for lack of evidence guess the judge be in on too huh how be that the only GOP member that really lose be trump if the election be fraudulent would not that mean the GOP member that win win by fraud,0.5375,0.2975,Positvie
921,never imagine would sit worried that state legislature may try to subvert election result to appease a dictator wannab,0.0,0.0,Positvie
922,just as the obsession with Russia inhibit many dem from reach a critical understanding of the election the obsessi,0.65,0.25,Positvie
923,never underestimate this be the story of how use voter file and social medium to mobilize Democrat,0.06666666666666667,0.03333333333333333,Positvie
924,with all of the lie about voter fraud be seditiously spread by MAGA regime to overturn an election no one talk ab,0.0,0.0,Positvie
925,recognize the damage do by Trump crazier and crazier election conspiracy theory but also appreciate the clarity,0.0,0.0,Positvie
926,all people should want a fair election regardless of the out come fraud should not be tolerate Biden be fraudulently elect will not have the respect a fairly elect president would,0.9,0.7666666666666666,Positvie
927,be arrange ride for Georgia dem to get to the poll to help elect Reverend Warnock amp Jon Ossoff we CAN FLIP the s,0.9,0.8,Positvie
928,out and about with today get leaflet deliver for Ian McPherson in Perth City South Council bye,0.0,0.0,Positvie
929,this be how the trump campaign be try to steal this election be try to manifest a coup against the duly elect Joe Biden by mostly disenfranchise black voter,0.611111111111111,0.37777777777777777,Positvie
930,founder talk with about the look TVNews use during and beyond include a fascinating look at the early day of broadcasting,0.5750000000000001,0.39999999999999997,Positvie
931,GOP Portman on or before December any ongoing effort to ensure an accurate count must be conclude and the elect,0.7666666666666667,0.6000000000000001,Positvie
932,Destroyed Election the big picture Goggle Earth More Evidence of Corruption mile outside of each Voting location switching Votes do remotely inside park truck or empty home apt amp warehouse equip with computer screen flip and Changing vote,0.39166666666666666,0.15,Positvie
933,after year Birsa Munda Sate Holiday declaration be election purpose,0.0,0.0,Positvie
934,Michigan Board of State Canvassers be due to meet at one Republican be expect to vote against certification another,0.375,-0.125,Negative
935,dam breaking weigh in portman no proof of mass fraud that would change election result,0.0,0.0,Positvie
936,this normally may be a time when folk reflect on the outgoing President achievement the Middle East peace deal op,0.32499999999999996,0.075,Positvie
937,a extension of Arizona voter registration deadline allow new voter to register and partake in the general,0.4772727272727273,0.09318181818181819,Positvie
938,a group of former republican national security official be call on republican leader particularly those in Congress,0.16666666666666666,0.08333333333333333,Positvie
939,election fraud be too important to be leave to conspiracy theorist,1.0,0.4,Positvie
940,FLASHBACK in President Trump attack Carrots the turkey for refuse to concede have lose the vote on the White House,0.0,0.0,Positvie
941,portman be a potential canary in the coal mine unlike other Republicans who have break with Trump on the election result,0.6875,-0.0625,Negative
942,two more unhinged Democrats and Russia hoaxer dress up as news people burp up demand to drop lawful cha,0.25,0.25,Positvie
943,have Trump win last month US presidential election Cummings would surely still be in Downing Street whether the pri,0.4518518518518519,0.43333333333333335,Positvie
944,former New Jersey Chris Christie call Trump legal team a national embarrassment,0.21818181818181817,0.11212121212121212,Positvie
945,because Donald Trump refuse to concede the election have to fund the transition chip in whatever can,0.0,0.0,Positvie
946,election duty bhilwara,0.0,0.0,Positvie
947,otra fuente lo confirma,0.0,0.0,Positvie
948,on a call with GOP donor David Perdue and Kelly Loeffler privately describe President as a political b,0.2375,0.0,Positvie
949,get the popcorn ready Emily Murphy the head of GSA who refuse to sign off on the election to appease Trump face q,0.5,0.2,Positvie
950,just remember Mitch McConnell Kevin McCarthy and most Republicans in Congress be fully on board with this soon to be unsuc,0.5,0.5,Positvie
951,how be the working out for election fraud lawsuit so far be legally bind to release transition fund to the newly elect president team can dick around until the elector college vote once Biden be confirm there withholding fund become illegal,0.65,0.15000000000000002,Positvie
952,Hey Jr vote almost time in Wisconsin for Biden steal the election and there be nothing can do about,0.0,0.0,Positvie
953,honor the voice of Pennsylvania voter this lawsuit be desperate,1.0,-0.6,Negative
954,do not take all judge rule down the line in favor if even of rule in favor neither candidate w,0.2888888888888889,-0.15555555555555559,Negative
955,how Biden steal the election,0.0,0.0,Positvie
956,this normally may be a time when folk reflect on the outgoing President achievement the Middle East peace deal op,0.32499999999999996,0.075,Positvie
957,will be honest be President of YD senior year of highschool and be ROUGH give be an election year,0.65,0.25,Positvie
958,the President who say do so much winning America would get tired of now seem determined to lose the elec,0.725,0.04999999999999999,Positvie
959,Michigan Board be under pressure to Delay Election Results Republicans do block or reverse those vote that Trump win in and tell why not be those vote accurate in the state win in be anyone address that check,0.47777777777777786,0.6666666666666666,Positvie
960,More than chief executive concern that the president refusal to accept the election result be hurt the pla,0.5,0.5,Positvie
961,fix computer glitch turn lose Republican into a winner in Oakland County via,0.0,0.0,Positvie
962,for the record statement regard Detroit be utter bullshit the election be certify on tim,1.0,0.0,Positvie
963,Sidney Powell be allege election fraud involve Hillary Clinton and Bernie Sanders as well as Georgia Republican br,0.0,0.0,Positvie
964,on a call with GOP donor David Perdue and Kelly Loeffler privately describe President as a political b,0.2375,0.0,Positvie
965,expert find unusual change in vote election reverse traditional via,0.875,0.1,Positvie
966,FLASHBACK in President Trump attack Carrots the turkey for refuse to concede have lose the vote on the White House,0.0,0.0,Positvie
967,President Trump and other Republicans have file over lawsuit across swing state in attempt to contest election result,0.375,-0.125,Negative
968,this indeed be true the people vote have NEVER matter or count to ZANUPF be always violence election rig an,0.65,0.35,Positvie
969,exhibit f sabotage the Post Office Trump and Postmaster General have attack USPS to deliberately delay American,0.25,0.02500000000000001,Positvie
970,after of Wayne County precinct be unbalanced in August DEMOCRATS on the Michigan Board of Canvassers call,0.0,0.0,Positvie
971,fix computer glitch turn lose Republican into a winner in Oakland County via,0.0,0.0,Positvie
972,the White House say Trump be deny a peaceful transfer of power reminder Hillary Clinton concede the day after Elec,0.25,0.125,Positvie
973,Bon je pas le temps là de remonter la source mais si vous trouvez source je suis preneur George Soros,0.0,0.0,Positvie
974,on a call with GOP donor David Perdue and Kelly Loeffler privately describe President as a political b,0.2375,0.0,Positvie
975,the Democrats rig a United States election in the middle of the night by dump mail in ballot there would be no,0.0,0.0,Positvie
976,on a call with GOP donor David Perdue and Kelly Loeffler privately describe President as a political b,0.2375,0.0,Positvie
977,be a TrumpSupporter that think the election case be go to SCOTUS,0.0,0.0,Positvie
978,student Liz McElvain explain MI election law canvasser be to tally vote from all county and certify the,0.0,0.0,Positvie
979,seem to that when trump say if lose be rig mean the election be rig for biden vote to flip to trump,0.6875,-0.3125,Negative
980,when will each state have certify election result the official process to finalize result in each state can last anywh,0.06666666666666667,0.0,Positvie
981,sorry to be the one to tell but the election be already over Biden win,0.7,0.15000000000000002,Positvie
982,Ce serait faux héla Mais qui croire désormai ça part dan tous les sens,0.0,0.0,Positvie
983,Voter purge from Georgia voter registration poll People that vote in general election be no long regist,0.45,0.037500000000000006,Positvie
984,DHS cybersecurity director Chris Krebs be oust after vouch for the security of the election seek re,0.0,0.0,Positvie
985,completely agree should be bring up on election tampering,0.4,0.1,Positvie
986,for all the gop say be a step too far seem like a Banana Republic a year ago learn that POTUS try to blackma,1.0,0.1,Positvie
987,yeah do say China release the virus to force mail in voting GONG do not realize how stupid that sound Moronic put everyone include official and the country of China at risk over an election in our country say TRUMP WON double Gong,0.4666666666666666,-0.1333333333333333,Negative
988,hope the United States understand that this massive fraud exhibit in election have make to lose all moral justification for to have a say in the outcome of any election in the world good or bad period unless Trump reverse the fraud,0.6291666666666667,2.7755575615628914e-17,Positvie
989,George Soros ARRESTADO en Filadelfia por Interferencia Electoral,0.0,0.0,Positvie
990,on a call with GOP donor David Perdue and Kelly Loeffler privately describe President as a political b,0.2375,0.0,Positvie
991,at almost year old be sorry to see that a sit president who lose the election be now try to steal the election from the legitimate winner Joe Biden bad of all be Republican Woman so that hurt even more because though the republican party play fair,0.6533333333333333,0.020000000000000018,Positvie
992,trump falsely claim fraudulent vote be more than enough for to win the presidential election from President elect Joe Biden need to go back on med via,0.48333333333333334,0.2833333333333333,Positvie
993,Pennsylvania court decision against be a miscarriage of justice and nakedly political again under the Con,0.1,0.0,Positvie
994,one of the thing be surprised not more people do not bring up be Trump have to prove be not that there be fraud need to prove be either on a scale which effect the outcome which so far nobody on trump legal have even try tie to Biden election campaign,0.65,0.037500000000000006,Positvie
995,will not let steal the vote and take freedom will take up arm and fight if must speaker at the NASHVILLE rally on Saturday explicitly threaten violence if the election be steal from trump by more people vote against,0.5,0.5,Positvie
996,for the record statement regard Detroit be utter bullshit the election be certify on tim,1.0,0.0,Positvie
997,the location company and timing of this election petition make a big deal a victory would be massive,0.55,0.0,Positvie
998,a group of Pennsylvania Republicans have file an emergency lawsuit seek to block certification of the election result,0.0,0.0,Positvie
999,have be hear that the GOP be purge voter in Georgia especially black woman bc fear that will lose co,0.8666666666666667,-0.3333333333333333,Negative
